identity,ACTB,IFITM3,CD4,IFNG,B2M,umap_1,umap_2
CD14+ Mono,11,1,0,0,7,-7.721024565119901,7.285492495017503
B,7,0,0,0,32,7.622844167332492,12.71149452062175
Naive CD4 T,7,0,0,0,23,1.8874583694146487,-3.762399121803786
B,0,0,0,0,12,9.039069123844943,12.160484388785813
CD8 T,19,0,0,0,72,5.244421668629489,-2.1678444590993182
Memory CD4 T,8,0,0,0,41,3.38844568310245,-6.57642929224446
Memory CD4 T,12,0,0,0,50,3.817971654515109,-7.5219029632039325
Naive CD4 T,19,0,0,0,35,0.7462752538727138,-4.824198171181227
Memory CD4 T,27,0,0,0,83,3.1880883651779506,-8.359246179146316
Naive CD4 T,10,0,0,0,35,0.5672740417526576,-6.719347878975417
Naive CD4 T,9,0,0,0,27,0.3679472881363246,-4.7581795897908465
CD14+ Mono,17,0,1,0,29,-7.84993367614285,7.91033943028972
NK,17,0,0,1,48,6.938818879704318,-0.0879885402150411
Naive CD4 T,7,0,0,0,21,-0.6761670631362584,-5.325962945503737
CD14+ Mono,24,1,0,0,21,-7.841630987544217,5.519329145865892
Naive CD4 T,5,0,0,0,20,-1.3574274105025914,-5.090683385414626
NK,20,0,0,1,79,7.182215638737521,-0.028136416954543053
CD14+ Mono,38,0,1,0,66,-7.58871655883328,4.945551708655809
CD14+ Mono,5,0,0,0,8,-9.091214231867948,8.468350962119553
Naive CD4 T,4,0,0,0,8,0.07979244766696425,-3.72639791635945
Naive CD4 T,6,0,0,0,48,-1.1602397483779576,-5.322645589394118
Naive CD4 T,16,0,0,0,46,1.660058729629359,-5.113386079353835
B,2,0,0,0,15,7.624987550358615,11.72927959294841
Memory CD4 T,39,0,1,0,88,3.7676885801361415,-6.184481069130446
CD8 T,17,0,0,0,55,4.650330491642794,-2.7041846957631366
B,12,0,0,0,20,7.13019270477756,12.715442732291672
B,1,0,0,0,21,8.604500718693576,11.974051550345871
Naive CD4 T,15,0,0,0,29,0.21181292114718886,-8.060496255440261
B,5,0,0,0,16,7.047028012852511,12.583513334708664
Naive CD4 T,7,0,0,0,25,-1.103409819026151,-5.287649079842116
B,3,0,0,0,7,7.630918927769503,12.017974928336594
Memory CD4 T,17,0,0,0,56,2.5605851489113185,-8.161084100288894
Naive CD4 T,4,0,0,0,28,-0.2941644710494664,-7.600519105476882
CD14+ Mono,10,0,0,0,7,-9.095078520198026,9.000261858420822
CD8 T,10,0,0,1,37,5.14880318222507,-2.8025731292195575
CD14+ Mono,13,1,0,0,5,-8.81883244933621,8.43552787633464
Platelet,37,0,0,0,78,-9.638236097712674,0.32265038819835
FCGR3A+ Mono,56,2,1,0,68,-11.5291357559158,4.00760300488994
CD14+ Mono,8,0,0,0,20,-8.388341955561796,8.692736700492356
CD14+ Mono,16,2,1,0,14,-8.487179808039823,6.796075418906663
Naive CD4 T,9,0,0,0,41,-0.07420723857418565,-5.956169053596999
Naive CD4 T,17,0,0,0,41,0.3674054819153163,-8.466440125984695
CD14+ Mono,21,1,1,0,14,-7.916830114741483,6.811845854239915
NK,14,0,0,0,75,6.306261487583956,-0.9469317641682882
Naive CD4 T,5,0,1,0,97,0.7395303922699306,-8.5673751082845
DC,31,0,0,0,25,-7.247257284541288,4.096952751594041
Naive CD4 T,18,0,0,0,47,1.4571888226078364,-6.751311704201247
CD14+ Mono,40,8,0,0,53,-8.680378965754667,4.322182014899705
Naive CD4 T,12,0,0,0,43,0.9812641221092555,-7.87889568476155
Memory CD4 T,14,0,0,0,81,3.099283404927096,-8.474629327339676
Naive CD4 T,4,0,0,0,28,-0.13579492988125352,-5.07496444849446
Naive CD4 T,9,0,0,0,27,-0.7125676197005895,-5.439569398445632
CD8 T,6,0,0,0,55,4.812680669407687,-1.768243714851882
CD14+ Mono,26,0,0,0,39,-6.798117689509549,5.853848532157396
Naive CD4 T,21,0,0,0,31,0.42607874451144667,-8.120043679756668
CD14+ Mono,9,0,0,0,9,-8.681353620906034,8.100802496390793
CD8 T,10,0,0,0,93,3.393266149144015,-4.563274308723952
FCGR3A+ Mono,46,5,1,0,88,-11.865937284846463,3.9025748524241193
Naive CD4 T,5,0,0,0,32,0.0899854379700038,-6.756767674965407
NK,12,0,0,0,96,7.311804719548068,-0.09102301268055624
CD8 T,17,0,0,0,61,4.662194915394625,-4.060755654854323
CD14+ Mono,38,2,2,0,27,-6.979820303340116,5.34697158666179
Memory CD4 T,10,0,0,0,118,3.8590902763412807,-8.445390626472976
B,7,0,0,0,21,7.521646924595675,12.194399908500168
B,4,0,0,0,26,7.77754206238254,12.02573020787761
CD14+ Mono,23,0,0,0,28,-7.623349241633573,5.969441011863206
Naive CD4 T,7,0,0,0,67,0.5220765548752162,-8.01318637995198
Memory CD4 T,11,0,0,0,49,2.187666543106875,-8.278344079536941
CD8 T,4,0,0,0,49,2.664593644718966,-4.1485485282368915
B,7,0,0,0,29,7.45311636505588,13.192141607718918
FCGR3A+ Mono,50,11,0,0,56,-10.75320344390408,4.038064316230272
Memory CD4 T,15,0,0,0,48,2.2309522408054683,-8.475927278084304
CD14+ Mono,5,5,0,0,15,-8.360950521845975,7.162977770286058
CD14+ Mono,15,0,0,0,20,-6.948108724970975,7.404922083335374
Naive CD4 T,18,0,1,0,57,0.9726074415253017,-6.948921128792311
Memory CD4 T,10,0,1,0,61,3.924180217366061,-7.910127564949538
Naive CD4 T,19,0,0,0,68,0.7227305847214076,-6.130157872719313
CD14+ Mono,14,2,0,0,17,-7.842008642573514,6.375989511924241
Naive CD4 T,5,0,0,0,37,-0.07370787086025743,-4.491790696663405
Naive CD4 T,7,0,0,0,35,0.08987958012088271,-5.206857606453444
Naive CD4 T,8,0,0,0,19,0.29132945118411513,-4.479192658943679
CD14+ Mono,32,1,1,0,32,-7.773551039118924,5.599802568870042
FCGR3A+ Mono,50,14,0,0,77,-11.364928297419706,4.135193899589036
CD14+ Mono,26,6,2,0,45,-8.31733041228787,5.030245855765794
Naive CD4 T,21,0,0,0,53,1.7355259063647601,-6.892756387276198
B,3,0,0,0,25,7.446912713627658,12.314880445914719
B,13,0,0,0,55,5.6271516758011195,12.961061552482102
B,9,0,0,0,19,7.366260476689181,12.31581981511638
B,2,0,0,0,17,7.784044690708956,11.46434219213054
Memory CD4 T,25,0,0,0,45,3.332560844998202,-8.677809640450027
FCGR3A+ Mono,69,13,0,0,77,-12.109637312312284,4.039300516562913
B,25,0,0,0,113,5.751718707661471,13.205985144095871
CD14+ Mono,3,0,0,0,3,-9.377483419795194,8.964139536338303
Naive CD4 T,6,0,0,0,27,-0.5992248577071813,-7.692280694527175
CD14+ Mono,5,1,0,0,8,-8.235104612727323,8.435229376273606
CD14+ Mono,3,0,0,0,7,-8.844834379573026,8.92181642385051
Naive CD4 T,11,0,0,1,42,-0.9291453880263951,-6.710616036934401
Memory CD4 T,8,0,0,0,86,3.7587536054657313,-8.288740083260086
Memory CD4 T,13,0,0,0,45,2.6196491795585963,-8.785465165657547
Memory CD4 T,13,0,1,0,36,1.1222418623970363,-7.921943589729811
CD8 T,7,0,0,0,45,3.29790134010776,-4.759519502205397
CD14+ Mono,41,14,0,0,35,-9.328604750056424,4.162925079780076
CD14+ Mono,31,7,1,0,33,-9.09927564086453,4.682715967612718
Memory CD4 T,15,0,0,0,63,2.5763069468544337,-7.037613793892409
Memory CD4 T,9,0,0,0,67,1.766907222847781,-8.409212991280105
CD8 T,5,0,0,0,18,2.153243787865481,-3.285653039497878
Memory CD4 T,29,0,0,0,53,2.9119706827209804,-7.777572557014968
CD14+ Mono,15,1,0,0,12,-7.316134504695096,4.22903855176494
NK,17,0,0,0,52,6.0369910675094935,6.618055872660289e-4
CD14+ Mono,35,0,0,0,34,-6.697991423030057,5.775174692588304
CD14+ Mono,5,0,0,0,5,-9.255431227107206,8.902435854392502
NK,12,0,0,0,65,7.35341686783298,-0.15981928972675985
CD14+ Mono,50,0,0,0,34,-6.781524710078397,5.6643973145060285
Memory CD4 T,10,0,0,0,80,2.495459445099673,-7.8531712737508075
Naive CD4 T,7,0,0,0,27,-0.3997648281051305,-4.558269425911452
CD14+ Mono,54,3,0,0,45,-9.28388314666287,4.6228605064921124
Memory CD4 T,7,0,0,0,59,3.0011995512054774,-6.608952447456862
Naive CD4 T,8,0,1,0,37,1.243338592629275,-7.190524026436354
CD14+ Mono,40,1,1,0,42,-7.017718366999784,5.525306776481126
Memory CD4 T,11,0,1,0,37,3.3295020538376185,-8.218024179024246
B,3,0,0,0,19,7.469698377232394,12.556137159781906
FCGR3A+ Mono,34,7,0,0,34,-10.312307409663358,4.363629177527879
B,3,0,0,0,7,9.039235540013156,12.055434301810715
CD8 T,9,2,0,2,101,6.014970250706515,-1.2277530875630636
Naive CD4 T,30,0,0,0,52,1.2878954487846705,-8.00019638208821
Memory CD4 T,49,0,0,0,80,4.357326694111666,-4.291265412849929
CD8 T,22,0,0,0,48,4.021704621891818,-3.557759686989333
Naive CD4 T,11,0,0,0,27,0.6726047473953578,-5.487880155128981
Naive CD4 T,2,0,0,0,45,0.18614847240909072,-6.368478223366286
Naive CD4 T,8,2,0,0,41,0.33857376156314345,-6.1325644698567645
Naive CD4 T,19,0,0,0,23,0.2547244506882045,-6.336215898079421
Naive CD4 T,11,1,0,0,23,-0.6323986572219518,-4.272524282021071
Memory CD4 T,7,0,0,0,33,2.116155840735278,-7.861819192451979
Naive CD4 T,8,1,0,0,46,-0.13201766433254747,-5.384616776985671
Naive CD4 T,9,0,0,0,31,0.34646815834506484,-6.40623132852986
NK,12,0,0,0,65,6.841712899784884,-0.40295617250874227
CD8 T,12,0,0,0,55,4.818548150639376,-3.7235750403828876
Memory CD4 T,17,0,0,0,36,1.6786992180155131,-7.129177972359206
Naive CD4 T,4,0,0,0,41,0.5235609489487025,-6.149730130714919
CD8 T,14,0,0,0,61,3.567812629322848,-3.4613022056050555
Naive CD4 T,4,0,0,0,30,-0.9195952934219029,-5.548322125954177
Memory CD4 T,11,0,0,0,53,3.2407859045074794,-8.80427925257161
CD8 T,16,0,0,0,66,4.842290826420626,-3.415932580513503
Memory CD4 T,5,0,0,0,67,3.1257179456756923,-4.640025064034011
Naive CD4 T,3,0,0,0,33,-0.39571719588772325,-4.672239228767897
Naive CD4 T,4,0,0,0,26,0.2663043218658778,-4.775246068520095
CD14+ Mono,8,0,0,0,22,-8.697038702387967,7.379035070853685
Naive CD4 T,13,0,0,0,40,0.13435108242495986,-5.687573834938552
B,6,0,0,0,18,7.5094899612472865,11.592253759818528
Memory CD4 T,11,0,0,0,22,1.8230574019712869,-7.091418191475417
Naive CD4 T,27,0,0,0,36,0.5114204364822719,-7.662786408943679
CD8 T,16,0,0,0,39,4.985145755390963,-1.5008687224812765
Memory CD4 T,32,0,0,0,20,4.675568051915011,-6.948735162300612
CD14+ Mono,32,5,0,0,24,-8.246842436213651,5.029903009849046
Memory CD4 T,7,0,0,0,58,3.6823741870926234,-8.267439767403152
CD8 T,16,1,0,0,62,4.009840198139987,-2.9377454963155047
NK,7,0,0,0,49,6.416706510166964,0.1646958145670634
CD8 T,7,0,0,0,42,5.326359935383639,-0.9881478991933126
Memory CD4 T,1,0,0,0,24,1.9089022430585239,-6.865399285835768
Naive CD4 T,13,0,0,0,56,-0.6406732124282506,-4.7126449790425555
CD14+ Mono,24,1,0,0,28,-7.642978720088163,7.086433962302659
NK,25,0,0,0,71,6.539593644718966,-0.30400828985645956
FCGR3A+ Mono,15,5,0,0,46,-10.463137678523221,5.044774845557664
Naive CD4 T,8,0,0,0,54,-0.6395614665939,-6.844466134590651
B,9,0,0,0,18,8.103667207341037,12.458990171866867
Naive CD4 T,18,0,0,0,47,1.0526996928261134,-7.86114494471028
Naive CD4 T,7,0,0,0,65,1.1324184018181178,-6.069265290779616
FCGR3A+ Mono,53,9,0,0,104,-12.020108274836698,4.068141058402513
Naive CD4 T,21,1,0,0,31,0.07581574497683974,-5.949099942726638
Memory CD4 T,123,0,0,2,85,4.7543370204971644,-7.199962541145827
CD8 T,10,0,0,0,64,3.749114342312655,-4.150308057350661
CD14+ Mono,10,0,0,0,16,-7.767114691157499,7.431454733329271
Naive CD4 T,7,0,0,0,22,0.6377039629028651,-5.222601815742995
Naive CD4 T,11,1,0,0,53,-0.345202974696317,-6.560203954262282
Memory CD4 T,8,0,0,0,7,1.6480353551910731,-6.266830846352126
B,0,0,0,0,3,9.318829007725558,12.241057470756028
Naive CD4 T,23,0,0,0,33,-0.18919258536831407,-5.8557018485493915
CD14+ Mono,20,1,1,0,79,-7.582235388178983,5.110991314368699
Naive CD4 T,12,0,0,0,44,0.41541022835238905,-8.28834907679036
Naive CD4 T,3,0,0,0,40,-0.20565824927822618,-4.587311193031813
Naive CD4 T,6,1,0,0,37,-0.8378150981856969,-5.812766477150466
CD14+ Mono,18,0,0,0,10,-7.800938658137479,8.269054964499924
Naive CD4 T,3,0,0,0,26,-0.5622799915267613,-3.4204558577962176
Platelet,12,0,0,0,10,-9.663353971858182,0.21309919686839396
Naive CD4 T,6,0,0,0,29,-0.9852009338332799,-6.358374997658278
NK,10,0,0,0,74,6.736984677891574,0.04838223786876017
Naive CD4 T,7,0,0,0,47,0.2821747737930629,-7.292927667183425
B,9,0,0,0,27,8.134872861485324,12.686393812613938
Naive CD4 T,17,0,0,0,38,0.06550819454654189,-8.261720582527664
NK,52,0,0,0,72,7.051835008244357,-1.0543474402852315
Naive CD4 T,0,0,0,0,50,-1.017329029460111,-6.933216020149733
Naive CD4 T,44,0,0,0,45,0.894402750115237,-6.073672696632888
B,6,0,0,0,10,8.94187779007419,12.20210845799968
CD14+ Mono,3,0,0,0,4,-9.206231169123807,8.88663108678386
DC,120,1,1,0,72,-6.626575521845975,2.9235058579020246
FCGR3A+ Mono,43,1,0,0,86,-10.711033872981229,3.839759186225389
Naive CD4 T,10,1,1,0,44,1.070897050480685,-5.754978105110671
CD14+ Mono,28,7,0,0,29,-8.374787382502713,4.645483091788743
Naive CD4 T,21,0,2,0,37,0.7968300062225673,-6.6939868178792254
B,3,0,0,0,11,9.110276170353732,12.006526068168137
Memory CD4 T,16,0,0,0,37,2.3051341253326747,-6.392194673103835
CD14+ Mono,23,5,1,0,54,-7.296964697261014,6.010956362205003
Memory CD4 T,16,0,0,0,31,1.9006121831940028,-7.356450959724929
Naive CD4 T,14,0,0,0,55,-0.06368022384182481,-7.3608712401814715
Memory CD4 T,11,0,0,0,52,2.672603674511752,-6.184228822273757
Memory CD4 T,8,0,0,0,77,3.482608147244296,-6.9103001800008075
B,7,0,0,0,21,7.494255490879855,12.72531230779216
Memory CD4 T,20,0,0,0,86,2.1452607291744563,-8.083094522041824
Naive CD4 T,5,0,0,0,15,0.6046668964432094,-3.855297490639235
CD14+ Mono,11,2,0,0,34,-7.8663292449905065,7.953317717032884
CD8 T,28,0,0,0,53,3.785170264820895,-2.8122257438130633
Naive CD4 T,17,0,0,0,57,1.1761373954819057,-7.09533683924153
CD8 T,6,0,0,0,53,3.7218869405792567,-2.505389853996779
Naive CD4 T,16,0,0,0,38,-1.0337236446334508,-5.018401071114089
Memory CD4 T,23,0,0,0,61,3.6774773078964564,-5.925931855721022
FCGR3A+ Mono,54,4,0,0,76,-10.492104582209745,3.8265910896830304
CD14+ Mono,30,1,0,0,39,-9.585859350581327,4.392625168281053
Naive CD4 T,8,0,0,0,22,-0.5401616615249303,-4.1199278083272235
CD8 T,29,0,0,0,71,5.4249631839798305,-3.0271023955769794
Naive CD4 T,18,0,0,0,39,0.3519516664551112,-6.511429235024001
CD14+ Mono,24,0,0,0,8,-8.15270524444119,8.062210157828781
CD14+ Mono,7,3,1,0,23,-7.2375679534866,7.719941214042161
CD14+ Mono,5,0,0,0,21,-8.324816755671659,8.56643255086467
CD8 T,17,0,0,4,73,4.639543958287081,-1.7415262904591817
Naive CD4 T,12,0,0,0,33,0.058952756504854875,-6.094341203255202
CD14+ Mono,4,0,0,0,14,-8.284248403926053,7.6619935783915265
Naive CD4 T,8,0,0,0,44,-0.3634992164565709,-6.919395371956374
CD14+ Mono,5,0,0,0,13,-9.268219046015897,8.406305864768479
Platelet,16,0,0,0,21,-9.691857389826932,0.2840362343363505
Memory CD4 T,11,0,0,0,52,2.704980977158389,-5.90059225229695
CD14+ Mono,58,1,0,0,36,-6.866808943171659,5.469647959189866
Naive CD4 T,4,0,0,0,51,1.677541695813975,-5.01552669672444
CD14+ Mono,15,1,0,0,32,-8.488140158076444,5.383229807334398
B,1,0,0,0,22,7.519672818760714,11.431594923453781
CD14+ Mono,2,0,0,0,11,-8.612930349726835,7.210657671409105
Memory CD4 T,20,0,1,1,64,3.3802430110977504,-7.467330857796218
Memory CD4 T,17,0,0,0,102,2.2232697385357234,-6.156071111244704
CD8 T,21,0,0,0,54,3.8995091396377894,-3.0137600150532977
NK,15,0,0,0,49,6.740078874211154,0.20588572354838663
Memory CD4 T,17,0,0,0,48,2.3457787710235927,-5.774880334419753
Memory CD4 T,9,0,1,1,77,4.1172685104416225,-7.5954245772786395
B,5,0,0,0,15,7.726043649296603,12.434206083732102
CD14+ Mono,26,2,0,0,61,-7.031898550410428,6.022854879813646
Naive CD4 T,13,0,0,0,38,1.1055787282989833,-7.484158441109206
Naive CD4 T,7,0,0,0,40,-0.23920231284634141,-6.2179197516865985
CD8 T,15,0,0,0,52,3.4068407493637416,-3.381752893013503
B,7,0,0,0,20,6.393826432804904,12.46855361791179
Memory CD4 T,6,0,0,0,52,2.480241544823489,-7.397887155098464
CD14+ Mono,28,4,0,0,41,-8.65408235015408,5.283980921225999
CD14+ Mono,14,0,0,0,12,-8.03137784423367,6.819280699210618
DC,39,2,1,0,49,-6.882091574092069,3.293440893607591
Memory CD4 T,14,0,0,0,62,3.2065377908752772,-7.8427085128255145
CD14+ Mono,17,3,0,0,45,-7.59915357055203,5.91615636678264
CD8 T,13,0,0,0,55,4.531206079106173,-2.351813479942824
CD14+ Mono,13,1,0,0,12,-8.215549520869413,8.579174116569016
CD8 T,23,0,0,0,76,4.496992297749362,-3.6716522422261493
Naive CD4 T,11,0,0,0,35,-1.0613041442824986,-5.156749650520827
NK,15,0,0,0,41,6.480609365086398,-0.25981955198719686
B,7,0,0,0,35,5.603052325825534,12.86570937963054
B,9,0,0,0,25,9.417748876194796,12.183731153922531
B,15,0,0,0,68,5.648223586659274,13.32619579167888
CD14+ Mono,60,6,1,0,40,-8.966833166499296,4.387207582908128
Memory CD4 T,20,0,1,0,61,3.276967115979037,-6.989231034798171
Naive CD4 T,2,0,0,0,23,-0.5988963169051793,-3.4197258201070087
CD14+ Mono,15,1,0,0,26,-8.653226904292264,5.68105419011638
CD14+ Mono,28,6,1,0,96,-8.564724020381131,6.836020067649339
NK,15,1,0,0,92,6.72048754272922,0.09913893075511271
Naive CD4 T,11,0,0,0,42,-0.20360713424221544,-7.072573586983229
Memory CD4 T,7,0,0,0,42,2.722956069092593,-5.986435338539626
Naive CD4 T,5,0,0,0,40,1.8984033319161746,-5.358044549507643
Memory CD4 T,6,1,0,0,33,3.0059750753448817,-7.402661248726393
Memory CD4 T,12,0,0,0,50,2.434497304539523,-7.992530747932936
Memory CD4 T,15,0,0,0,89,1.3824959176586482,-8.147228166145828
CD8 T,6,0,0,0,56,4.319002338032565,-2.32688300280049
B,6,0,0,0,13,7.497636743168673,13.195409849601242
Naive CD4 T,4,0,0,0,30,-1.0062518638564732,-5.278582498116042
CD14+ Mono,0,0,0,0,9,-9.375905088801542,8.929588869529221
CD8 T,6,0,0,0,43,3.475882001499972,-3.394596978706862
Memory CD4 T,14,0,0,0,38,2.8989120203064296,-6.99446956781819
CD14+ Mono,46,4,2,0,35,-9.11299519958035,4.334121302085374
NK,26,1,0,0,81,7.268224187474093,-0.8193985667653341
Naive CD4 T,4,0,0,0,55,0.9781580048607204,-7.799330636543776
CD14+ Mono,44,0,0,0,27,-7.632789663691678,4.601555660682176
Naive CD4 T,10,0,1,0,60,1.265084632019839,-6.250943585915114
B,3,0,0,0,14,8.58249229965671,12.105162695365403
CD8 T,5,0,0,0,18,3.073584385495028,-2.4534010138936297
B,8,0,0,0,29,7.099564023594699,13.265565947013352
FCGR3A+ Mono,26,13,1,0,60,-11.12961011352078,4.390195444541429
Memory CD4 T,26,0,1,0,89,2.91986817894443,-8.995158120674636
NK,13,0,0,0,58,6.480235524754367,-0.387628718895461
Platelet,30,0,0,0,12,-9.683069281001249,0.22876538367793375
Memory CD4 T,74,0,0,0,57,4.599364467243991,-7.624508782906081
Naive CD4 T,2,0,0,0,6,-0.30959587516323595,-3.809410020393874
Memory CD4 T,10,0,0,0,49,3.044066496472201,-7.421019479317214
CD14+ Mono,10,5,0,0,19,-8.079982809443631,6.045006349997972
Naive CD4 T,12,0,0,0,47,0.9055844622658107,-5.888978883308913
Naive CD4 T,0,0,0,0,11,-0.42722516479031114,-3.5148047652669208
Naive CD4 T,4,0,0,0,27,0.09295541820987197,-6.62708036570027
NK,23,0,0,0,54,5.960481591801486,-0.14041452078297323
Memory CD4 T,8,0,0,0,74,2.3148761468933436,-8.476590081734207
Memory CD4 T,9,0,0,0,76,3.1909756141708705,-7.32579509882405
CD8 T,7,0,0,0,81,3.027331181149325,-3.7695626464314715
CD8 T,8,0,1,0,100,6.454785771946749,-1.5553912368245382
Memory CD4 T,29,0,1,0,45,2.8948940712021205,-6.069113179726149
FCGR3A+ Mono,54,2,0,0,50,-11.462707571406522,4.744583681540941
Memory CD4 T,14,0,0,0,46,1.8767122480080936,-7.674467965645339
Naive CD4 T,8,0,0,0,26,-0.6198576015426305,-4.577279969734694
Memory CD4 T,16,0,1,0,51,3.1288344341324184,-5.073002263588454
CD8 T,27,0,0,0,46,4.149944968800387,-4.078555032295729
Naive CD4 T,6,0,0,0,48,-0.20671658935085802,-5.162813588661696
CD8 T,12,0,0,1,62,4.78663630066379,-3.690004273933913
Naive CD4 T,4,0,0,0,37,-0.4468420070602086,-6.313821717781569
Memory CD4 T,11,0,0,0,51,1.4981101232574794,-7.709382936043288
CD8 T,4,1,0,1,59,5.898542352299533,-0.91975276140644735
Naive CD4 T,3,0,0,0,42,0.3819432931946132,-6.210057660622145
CD8 T,15,0,0,0,57,4.329500146488986,-3.7292508330769794
Naive CD4 T,5,0,0,0,29,-1.049428753276029,-5.745432778877761
CD14+ Mono,39,2,0,0,37,-7.2624168914748815,5.562650278525804
FCGR3A+ Mono,81,4,0,0,91,-11.837549261469999,3.8618062290720685
B,6,0,0,0,21,7.228403039555392,13.231122091727707
CD14+ Mono,14,1,1,0,17,-8.265499166865506,7.427927092032884
CD14+ Mono,14,0,0,0,32,-7.937699369807401,7.85026748509929
CD8 T,19,0,0,0,64,5.404939361195407,-2.1352724280782
Naive CD4 T,3,0,0,0,21,0.23891598759158583,-6.412483140511061
Memory CD4 T,4,0,0,0,36,2.8079221921966884,-8.064423486275222
Naive CD4 T,9,1,0,0,33,-0.9465764087630895,-6.375316545052077
Naive CD4 T,5,0,0,0,25,-0.7532015365554479,-3.9832467284627215
Naive CD4 T,8,0,0,0,31,-1.0818687004043248,-6.406433507484938
Naive CD4 T,3,0,1,0,17,-1.1926858943893102,-4.5893210616536395
CD14+ Mono,32,0,0,0,35,-7.535659841914335,5.9792261871866925
Naive CD4 T,3,0,1,0,41,0.7446693855331752,-6.278407498878981
B,4,0,0,0,26,7.976646371464572,12.686406210380051
B,4,1,0,0,18,7.887703366856417,12.105155065970871
Memory CD4 T,20,0,0,0,86,2.4857466894195888,-8.177866860909011
CD14+ Mono,9,0,0,0,30,-8.17130761565701,5.542156294303392
Naive CD4 T,10,0,0,0,39,0.3929683643387172,-7.799250527901198
CD14+ Mono,12,1,0,0,12,-8.559603742976346,7.780166700797532
FCGR3A+ Mono,22,2,0,0,62,-11.984704069514432,4.0039358887247785
Memory CD4 T,13,0,0,0,65,3.6160034614609096,-8.521884843391922
CD8 T,12,0,0,0,57,4.128577895741305,-3.9226855483479754
Naive CD4 T,3,0,1,0,24,-1.2583327812148717,-6.512358590645339
DC,135,0,0,0,105,-6.6382809204055455,2.967688873725389
B,5,0,0,0,38,6.64701456604465,13.044647291617844
CD14+ Mono,12,0,0,0,25,-8.031074575801053,7.318657949882005
B,10,0,0,0,27,6.170054383854708,12.352770880179856
Memory CD4 T,16,0,0,0,48,3.620633550267062,-4.397419854683425
Memory CD4 T,51,0,0,0,58,2.368667133431277,-8.075026437325027
Memory CD4 T,16,0,0,0,45,2.527894325833163,-8.685744210762527
B,6,0,0,0,14,7.297411866764865,12.075444296317551
Naive CD4 T,16,0,0,0,25,0.8506746369407985,-5.432623788399245
NK,24,0,0,0,66,6.8413733917282435,-0.2831632342763204
CD8 T,16,0,0,0,66,5.433690019230685,-1.22966735033467
Memory CD4 T,17,0,0,0,59,2.329766996483645,-7.849553987068679
B,10,0,0,0,22,7.561760850529513,12.763739660697434
CD8 T,8,0,0,0,40,3.658115215878329,-3.6162685599751727
Naive CD4 T,7,0,1,0,25,-0.85011153640286,-3.9406160560078876
Memory CD4 T,8,0,0,0,40,1.882993296067557,-5.167156144661452
Memory CD4 T,19,0,0,0,70,2.610380418877444,-7.127816125435378
CD14+ Mono,14,0,0,0,28,-7.136941961665311,6.755168989615892
CD8 T,14,0,0,0,49,3.1231331306503627,-3.687701150459792
CD14+ Mono,8,2,1,0,26,-8.62053685607449,7.2395644936136945
Naive CD4 T,10,1,0,0,40,-0.5247891468001988,-6.659282132668044
CD14+ Mono,9,0,0,0,12,-8.35962491454617,7.6289335045389874
Memory CD4 T,25,0,0,0,76,5.228133626561007,-2.820267125649001
CD14+ Mono,3,0,0,0,8,-9.391490034480253,8.874833181815598
B,0,0,0,0,11,8.28952116547092,11.568886831717942
Naive CD4 T,10,0,0,0,65,0.2536848264740321,-8.540278359932449
CD14+ Mono,17,0,0,0,17,-7.1709347289992955,7.813927248435472
CD14+ Mono,73,0,0,0,62,-8.777666143794217,4.266158894019578
B,11,1,0,0,9,5.953339048008761,12.789264753776047
CD14+ Mono,42,0,0,0,31,-7.11795239867703,7.672135904746507
Naive CD4 T,7,0,0,0,40,-0.04803519668118028,-7.452629968208815
CD8 T,3,4,0,0,28,6.169893689732394,-0.1638554778523702
Memory CD4 T,13,0,0,0,60,1.9418998959468219,-8.04912559656575
CD8 T,8,0,0,0,30,5.789210267643771,-1.5313214507527608
Memory CD4 T,7,0,1,0,59,3.1632905679748866,-8.09454910425618
CD14+ Mono,17,0,0,0,26,-8.176895193476835,8.554764822440598
CD8 T,30,0,0,0,78,5.140228219609103,-1.608902379555251
CD8 T,21,0,0,0,59,4.890648074726901,-3.4844326224751727
CD14+ Mono,79,3,0,0,64,-8.794202856440702,4.848252132850145
B,21,0,0,0,11,7.33230394897922,12.540587500052903
B,9,0,0,0,15,6.439699597935519,12.458643988090012
B,10,0,0,0,40,7.186044641117892,12.032482222037766
Naive CD4 T,3,0,0,0,29,-0.3084867519332555,-7.862902566475417
B,4,0,0,0,12,7.9118337112472865,11.760291174369309
CD14+ Mono,12,1,0,0,9,-8.502976469416776,6.586073473411058
CD14+ Mono,18,0,0,0,13,-7.171949438471952,7.3822928223185285
Naive CD4 T,13,0,0,0,36,-0.1987636608077672,-3.074683591408278
FCGR3A+ Mono,87,9,1,0,81,-12.000505499262967,3.9359894547037824
Naive CD4 T,9,0,0,0,26,0.3610965686844203,-7.277082368416335
CD8 T,13,0,0,0,69,5.265295930485568,-1.54953400759175
Naive CD4 T,3,0,1,2,49,0.5636064487503383,-4.9367260184712665
CD8 T,10,0,0,0,61,4.0382282215164516,-2.208359881920363
CD8 T,9,0,0,0,70,3.995046802143893,-3.8595003333516376
CD14+ Mono,22,1,2,0,35,-8.248760275263944,5.797931745963548
Naive CD4 T,9,0,0,0,20,-0.4085093063308385,-6.2595385756917254
